tag,seed,dep_var,window,estimate,std_error,p_value,n,n_states,lb,ub
16,139,usaid_frag_delta_drop_unfunded,all,0.029232798153731993,0.014836447938806134,0.06438057691918717,263,19,1.5336019367196904e-4,0.05831223611379202
17,140,usaid_frag_delta_drop_unfunded,+-2,0.1603332503970995,0.012904872832233495,2.878788654251592e-10,88,19,0.13503969964592186,0.18562680114827715
17,140,usaid_frag_delta_drop_unfunded,+-3,0.09681590707954899,0.017206320277189942,2.4419385987983357e-5,124,19,0.0630915193362567,0.13054029482284127
17,140,usaid_frag_delta_drop_unfunded,+-4,0.0958364935960681,0.016703299250166125,1.937499404362157e-5,156,19,0.0630980270657425,0.12857496012639372
17,140,usaid_frag_delta_drop_unfunded,+-5,0.08860252172228199,0.01589057773214409,2.7175619114148105e-5,185,19,0.05745698936727957,0.11974805407728441
17,140,usaid_frag_delta_drop_unfunded,all,0.07957113685403493,0.015213445041957416,5.654934206815774e-5,263,19,0.049752784571798395,0.10938948913627146
18,141,usaid_frag_delta_drop_unfunded,+-2,0.13974071720174816,0.008464908420538863,2.56792652269109e-12,88,19,0.12314949669749199,0.15633193770600434
18,141,usaid_frag_delta_drop_unfunded,+-3,0.1302196067795143,0.01337650053728134,1.3481257850060753e-8,124,19,0.10400166572644287,0.15643754783258573
18,141,usaid_frag_delta_drop_unfunded,+-4,0.12140918047287133,0.01718864082890622,1.376534949457044e-6,156,19,0.08771944444821514,0.15509891649752752
18,141,usaid_frag_delta_drop_unfunded,+-5,0.10762333122594159,0.01372915640867473,3.2694961873738733e-7,185,19,0.08071418466493911,0.13453247778694405
18,141,usaid_frag_delta_drop_unfunded,all,0.11210316672678798,0.013690886572743827,1.7571976014985216e-7,263,19,0.08526902904421008,0.13893730440936589
19,142,usaid_frag_delta_drop_unfunded,+-2,0.05797294224056057,0.00977747513125259,1.3031823630830207e-5,88,19,0.0388090909833055,0.07713679349781564
19,142,usaid_frag_delta_drop_unfunded,+-3,0.035380062685382685,0.009572986597394683,0.0016539748183605897,124,19,0.01661700895448911,0.05414311641627626
19,142,usaid_frag_delta_drop_unfunded,+-4,0.04503203219168655,0.012321908893233658,0.001812848696076091,156,19,0.02088109076094858,0.06918297362242451
19,142,usaid_frag_delta_drop_unfunded,+-5,0.0542338655103766,0.01506897252845571,0.002051566269320385,185,19,0.02469867935460341,0.08376905166614979
19,142,usaid_frag_delta_drop_unfunded,all,0.04312278073948934,0.014056216003209018,0.006628680721552261,263,19,0.015572597373199663,0.07067296410577902
20,143,usaid_frag_delta_drop_unfunded,+-2,0.1458420164528915,0.013821878843844632,3.88490156568678e-9,88,19,0.11875113391895602,0.17293289898682698
20,143,usaid_frag_delta_drop_unfunded,+-3,0.13766655138817893,0.009488882558215889,2.2487471483403237e-11,124,19,0.11906834157407578,0.15626476120228208
20,143,usaid_frag_delta_drop_unfunded,+-4,0.13871485175833284,0.010667002185965193,1.3696212091437873e-10,156,19,0.11780752747384106,0.1596221760428246
20,143,usaid_frag_delta_drop_unfunded,+-5,0.12342690695662235,0.008759154830275801,3.650803566459938e-11,185,19,0.10625896348928178,0.1405948504239629
20,143,usaid_frag_delta_drop_unfunded,all,0.05994129866325406,0.0072303560353491215,1.4698823872389178e-7,263,19,0.04576980083396978,0.07411279649253834
21,144,usaid_frag_delta_drop_unfunded,+-2,0.248139408511493,0.015778150139140953,5.8252721530094716e-12,88,19,0.21721423423877673,0.27906458278420926
21,144,usaid_frag_delta_drop_unfunded,+-3,0.2137364562306196,0.014235616554625064,1.2687682692974712e-11,124,19,0.18583464778355446,0.24163826467768473
21,144,usaid_frag_delta_drop_unfunded,+-4,0.15611229817336492,0.015936192931723922,1.2251296531865537e-8,156,19,0.12487736002718602,0.1873472363195438
21,144,usaid_frag_delta_drop_unfunded,+-5,0.1339868697058159,0.01264583232077697,3.641358060908128e-9,185,19,0.10920103835709302,0.15877270105453875
21,144,usaid_frag_delta_drop_unfunded,all,0.09937928192601167,0.011632135857504427,9.49218358663744e-8,263,19,0.076580295645303,0.12217826820672034
22,145,usaid_frag_delta_drop_unfunded,+-2,0.08265477841310934,0.011378581088186639,9.415846071659963e-7,88,19,0.06035275948026353,0.10495679734595514
22,145,usaid_frag_delta_drop_unfunded,+-3,0.09906206262797716,0.013591051137836428,8.989287215528076e-7,124,19,0.07242360239781777,0.12570052285813657
22,145,usaid_frag_delta_drop_unfunded,+-4,0.09517046019785927,0.01406733786639483,2.443473909409871e-6,156,19,0.0675984779797254,0.12274244241599314
22,145,usaid_frag_delta_drop_unfunded,+-5,0.09227841503120417,0.013791590709173122,2.8253650538035444e-6,185,19,0.06524689724122484,0.11930993282118349
22,145,usaid_frag_delta_drop_unfunded,all,0.06846354715852923,0.012454557872548757,3.2075352229321665e-5,263,19,0.04405261372833367,0.0928744805887248
23,146,usaid_frag_delta_drop_unfunded,+-2,-0.036074075718341,0.01994808680440814,0.08728206649654707,88,19,-0.07517232585498096,0.0030241744182989555
23,146,usaid_frag_delta_drop_unfunded,+-3,-0.018728471338234885,0.02148526012542567,0.3948563484764904,124,19,-0.060839581184069194,0.02338263850759943
23,146,usaid_frag_delta_drop_unfunded,+-4,0.006080541238392297,0.020545702262878728,0.7706539719920842,156,19,-0.034189035196850015,0.0463501176736346
23,146,usaid_frag_delta_drop_unfunded,+-5,0.021395922411613755,0.016794717319940353,0.2188791731253982,185,19,-0.011521723535469333,0.05431356835869684
23,146,usaid_frag_delta_drop_unfunded,all,0.012306395904018795,0.014677680843808133,0.41277819402817617,263,19,-0.016461858549845144,0.041074650357882735
24,147,usaid_frag_delta_drop_unfunded,+-2,0.14882663886062372,0.012734512695616703,7.714955318274557e-10,88,19,0.12386699397721498,0.17378628374403246
24,147,usaid_frag_delta_drop_unfunded,+-3,0.1494350642362692,0.015639482355093506,1.7910587749433392e-8,124,19,0.11878167882028594,0.18008844965225249
24,147,usaid_frag_delta_drop_unfunded,+-4,0.132425742947048,0.016655328084561553,2.6747417463267167e-7,156,19,0.09978129990130737,0.16507018599278866
24,147,usaid_frag_delta_drop_unfunded,+-5,0.12436731852017807,0.014245039144535237,6.908080756993477e-8,185,19,0.09644704179688901,0.15228759524346713
24,147,usaid_frag_delta_drop_unfunded,all,0.12402794405243081,0.012825261934173651,1.4916524140701282e-8,263,19,0.09889043066145045,0.14916545744341117
25,148,usaid_frag_delta_drop_unfunded,+-2,0.2483668575523914,0.0225036377691128,1.917177830575752e-9,88,19,0.20425972752493032,0.2924739875798525
25,148,usaid_frag_delta_drop_unfunded,+-3,0.1392193999946406,0.020028053053055515,1.7058539566822582e-6,124,19,0.09996441601065181,0.17847438397862941
25,148,usaid_frag_delta_drop_unfunded,+-4,0.14196990865066084,0.02117569885560291,2.751981172350193e-6,156,19,0.10046553889367912,0.18347427840764255
25,148,usaid_frag_delta_drop_unfunded,+-5,0.125952037347253,0.017747080270423692,1.2909713235614472e-6,185,19,0.09116776001722256,0.16073631467728344
25,148,usaid_frag_delta_drop_unfunded,all,0.09808955585578343,0.015824276105489293,7.521887507598528e-6,263,19,0.06707397468902442,0.12910513702254245
26,149,usaid_frag_delta_drop_unfunded,+-2,0.14191290466165174,0.01777406415729318,2.5203642739146335e-7,88,19,0.10707573891335712,0.17675007040994636
26,149,usaid_frag_delta_drop_unfunded,+-3,0.1297234053528995,0.013507286088082649,1.6572150482189893e-8,124,19,0.10324912462025751,0.1561976860855415
26,149,usaid_frag_delta_drop_unfunded,+-4,0.09731640490307066,0.01905276945045563,7.357562678534879e-5,156,19,0.05997297678017762,0.13465983302596368
26,149,usaid_frag_delta_drop_unfunded,+-5,0.08722509039077471,0.016739576212545664,5.897429376361442e-5,185,19,0.05441552101418521,0.12003465976736422
26,149,usaid_frag_delta_drop_unfunded,all,0.09544204367135962,0.015471802837273764,7.991200625958867e-6,263,19,0.06511731011030306,0.1257667772324162
27,150,usaid_frag_delta_drop_unfunded,+-2,0.1736988120596791,0.0072672023649478276,4.353092912368532e-15,88,19,0.15945509542438135,0.18794252869497685
27,150,usaid_frag_delta_drop_unfunded,+-3,0.13269956884126408,0.009163301423386921,2.318414821597248e-11,124,19,0.1147394980514257,0.15065963963110243
27,150,usaid_frag_delta_drop_unfunded,+-4,0.12885779208210574,0.01394391667648138,2.965826871550233e-8,156,19,0.10152771539620223,0.15618786876800925
27,150,usaid_frag_delta_drop_unfunded,+-5,0.12754580990707917,0.01708805767809275,6.485033228109953e-7,185,19,0.09405321685801737,0.16103840295614097
27,150,usaid_frag_delta_drop_unfunded,all,0.09522343037845608,0.016122952875176608,1.3668074229435502e-5,263,19,0.06362244274310994,0.12682441801380223
28,151,usaid_frag_delta_drop_unfunded,+-2,0.37441690387861876,0.014419212013332343,1.0196320506929877e-15,88,19,0.34615524833248734,0.40267855942475017
28,151,usaid_frag_delta_drop_unfunded,+-3,0.31575555046502646,0.016671614028976094,2.461409610490934e-13,124,19,0.2830791869682333,0.3484319139618196
28,151,usaid_frag_delta_drop_unfunded,+-4,0.21553485483509727,0.015874278869723594,6.743715325612837e-11,156,19,0.18442126825043903,0.2466484414197555
28,151,usaid_frag_delta_drop_unfunded,+-5,0.18390534361840855,0.01484576986089754,3.0194530714440556e-10,185,19,0.15480763469104936,0.21300305254576773
28,151,usaid_frag_delta_drop_unfunded,all,0.13767249411940485,0.014914615202359238,3.0165890547206774e-8,263,19,0.10843984832278075,0.16690513991602896
29,152,usaid_frag_delta_drop_unfunded,+-2,0.09000924521319956,0.01399881089305458,4.730622582473613e-6,88,19,0.06257157586281258,0.11744691456358654
29,152,usaid_frag_delta_drop_unfunded,+-3,0.05355206304489172,0.01292541340292491,6.106903996741905e-4,124,19,0.028218252775158895,0.07888587331462454
29,152,usaid_frag_delta_drop_unfunded,+-4,0.06259067477488806,0.012536130947738634,9.429514402566259e-5,156,19,0.03801985811732034,0.08716149143245577
29,152,usaid_frag_delta_drop_unfunded,+-5,0.06464262011637263,0.012404299996854298,5.8898957236100794e-5,185,19,0.04033019212253821,0.08895504811020705
29,152,usaid_frag_delta_drop_unfunded,all,0.0491611794534926,0.011617978106493022,5.018825126557766e-4,263,19,0.026389942364766276,0.07193241654221892
30,153,usaid_frag_delta_drop_unfunded,+-2,0.07591178212985097,0.010307117106684506,7.795321906604729e-7,88,19,0.05570983260074934,0.09611373165895261
30,153,usaid_frag_delta_drop_unfunded,+-3,-0.004411030952523707,0.013390057031367617,0.7456362317110709,124,19,-0.030655542734004233,0.021833480828956822
30,153,usaid_frag_delta_drop_unfunded,+-4,0.01682618076673511,0.013489708713111418,0.22826036508595393,156,19,-0.009613648310963271,0.04326600984443349
30,153,usaid_frag_delta_drop_unfunded,+-5,0.012029359608983098,0.011403305833776906,0.3054250605787364,185,19,-0.010321119825219638,0.03437983904318583
30,153,usaid_frag_delta_drop_unfunded,all,-0.025226313617498154,0.011052559409969312,0.03484627115447277,263,19,-0.046889330061038,-0.0035632971739583026
31,154,usaid_frag_delta_drop_unfunded,+-2,0.24452980683834694,0.00791658050155668,4.786608220016768e-17,88,19,0.22901330905529585,0.26004630462139805
31,154,usaid_frag_delta_drop_unfunded,+-3,0.21454588210202516,0.010940345479863485,1.3522340801542406e-13,124,19,0.19310280496149274,0.23598895924255758
31,154,usaid_frag_delta_drop_unfunded,+-4,0.18742715210839372,0.014238115035508205,1.1215975857575718e-10,156,19,0.15952044663879764,0.2153338575779898
31,154,usaid_frag_delta_drop_unfunded,+-5,0.1434945175476763,0.014014837016567201,6.203948268636422e-9,185,19,0.1160254369952046,0.17096359810014802
31,154,usaid_frag_delta_drop_unfunded,all,0.11753926145717704,0.012528261037921581,2.3619721648818462e-8,263,19,0.09298386982285074,0.14209465309150335
32,155,usaid_frag_delta_drop_unfunded,+-2,0.1614666066983718,0.012815216912324453,2.292902925623789e-10,88,19,0.13634878155021585,0.18658443184652773
32,155,usaid_frag_delta_drop_unfunded,+-3,0.16647918476816467,0.013675614749358,4.004194380902783e-10,124,19,0.13967497985942298,0.19328338967690636
32,155,usaid_frag_delta_drop_unfunded,+-4,0.15550380298445646,0.01669363444129818,2.6305346383463936e-8,156,19,0.12278427947951202,0.18822332648940088
32,155,usaid_frag_delta_drop_unfunded,+-5,0.11603935269532739,0.0138199553369086,1.2222542867395337e-7,185,19,0.08895224023498653,0.14312646515566824
32,155,usaid_frag_delta_drop_unfunded,all,0.10808995336805274,0.01272732996048319,1.0354985639340468e-7,263,19,0.08314438664550569,0.1330355200905998
33,156,usaid_frag_delta_drop_unfunded,+-2,0.1483522255995474,0.01978915411233299,6.105524372260468e-7,88,19,0.10956548353937473,0.18713896765972005
33,156,usaid_frag_delta_drop_unfunded,+-3,0.11499712288710853,0.014388286775550235,2.4840575062234637e-7,124,19,0.08679608080703008,0.14319816496718699
33,156,usaid_frag_delta_drop_unfunded,+-4,0.1121375238468612,0.020676919317231323,3.748888114975431e-5,156,19,0.07161076198508781,0.15266428570863458
33,156,usaid_frag_delta_drop_unfunded,+-5,0.09541193450731371,0.017662214151347857,3.921917600615019e-5,185,19,0.06079399477067191,0.1300298742439555
33,156,usaid_frag_delta_drop_unfunded,all,0.0748583913504848,0.016589083287748586,2.694628115702351e-4,263,19,0.042343788106497575,0.10737299459447203
34,157,usaid_frag_delta_drop_unfunded,+-2,0.26476082365618175,0.017253148374716035,8.799195700857928e-12,88,19,0.23094465284173832,0.2985769944706252
34,157,usaid_frag_delta_drop_unfunded,+-3,0.22853842837679483,0.018807018121415355,4.1210434212567825e-10,124,19,0.19167667285882073,0.26540018389476894
34,157,usaid_frag_delta_drop_unfunded,+-4,0.19439308378980602,0.020409537898395287,1.8796967560518063e-8,156,19,0.15439038950895126,0.23439577807066078
34,157,usaid_frag_delta_drop_unfunded,+-5,0.17347239244048765,0.01882419379489751,3.09272341036811e-8,185,19,0.13657697260248852,0.21036781227848678
34,157,usaid_frag_delta_drop_unfunded,all,0.15199144764781955,0.01759598157702143,8.08216912242185e-8,263,19,0.11750332375685754,0.18647957153878156
35,158,usaid_frag_delta_drop_unfunded,+-2,0.1720129905320179,0.008710188407380264,1.1982922232827656e-13,88,19,0.15494102125355258,0.18908495981048323
35,158,usaid_frag_delta_drop_unfunded,+-3,0.1605471280706921,0.014255931572777712,1.3926726200689548e-9,124,19,0.13260550218804779,0.18848875395333642
35,158,usaid_frag_delta_drop_unfunded,+-4,0.14455160571303546,0.013341267830410846,2.5644257810333097e-9,156,19,0.11840272076543021,0.17070049066064072
35,158,usaid_frag_delta_drop_unfunded,+-5,0.12650000708869322,0.012633759581160097,8.756075472081736e-9,185,19,0.10173783830961942,0.151262175867767
35,158,usaid_frag_delta_drop_unfunded,all,0.07219287352249605,0.01163160590056274,7.402160825747386e-6,263,19,0.04939492595739308,0.09499082108759901
36,159,usaid_frag_delta_drop_unfunded,+-2,0.3404994814295913,0.011558082953403074,1.1049624682095842e-16,88,19,0.31784563884092126,0.36315332401826134
36,159,usaid_frag_delta_drop_unfunded,+-3,0.27817966556539175,0.00878624789711326,3.0920343333921964e-17,124,19,0.26095861968704975,0.29540071144373375
36,159,usaid_frag_delta_drop_unfunded,+-4,0.23132314932785422,0.008400198802055099,3.629802317934463e-16,156,19,0.21485875967582624,0.2477875389798822
36,159,usaid_frag_delta_drop_unfunded,+-5,0.20566497955876367,0.008754095838822418,5.881308610323496e-15,185,19,0.18850695171467174,0.2228230074028556
36,159,usaid_frag_delta_drop_unfunded,all,0.16155697653604004,0.007939088882810242,7.140476588498661e-14,263,19,0.14599636232573196,0.1771175907463481
37,160,usaid_frag_delta_drop_unfunded,+-2,0.17425084042476371,0.017029537661054066,6.265154273814291e-9,88,19,0.14087294660909774,0.20762873424042969
37,160,usaid_frag_delta_drop_unfunded,+-3,0.1378039584912218,0.01441270060645054,1.7732283235493622e-8,124,19,0.10955506530257873,0.16605285167986483
37,160,usaid_frag_delta_drop_unfunded,+-4,0.12415921030329924,0.012627967850095416,1.1582485546498645e-8,156,19,0.09940839331711222,0.14891002728948627
37,160,usaid_frag_delta_drop_unfunded,+-5,0.11317238676706082,0.011276044079344908,8.443301341215822e-9,185,19,0.0910713403715448,0.13527343316257684
37,160,usaid_frag_delta_drop_unfunded,all,0.09061377952617193,0.009994503514832253,3.9474371749133365e-8,263,19,0.07102455263710071,0.11020300641524315
38,161,usaid_frag_delta_drop_unfunded,+-2,0.26413629127461463,0.02503512142563479,3.8901029742585e-9,88,19,0.21506745328037044,0.3132051292688588
38,161,usaid_frag_delta_drop_unfunded,+-3,0.22604916382119544,0.02059757103105006,2.0960508408667306e-9,124,19,0.18567792460033733,0.26642040304205356
38,161,usaid_frag_delta_drop_unfunded,+-4,0.1873895065922316,0.022278893283037494,1.1918614149568097e-7,156,19,0.1437228757574781,0.2310561374269851
38,161,usaid_frag_delta_drop_unfunded,+-5,0.1571941352660627,0.01780119257185063,5.839493243185386e-8,185,19,0.12230379782523548,0.19208447270688994
38,161,usaid_frag_delta_drop_unfunded,all,0.12775808885034956,0.016136145445388064,2.839644213883388e-7,263,19,0.09613124377738896,0.15938493392331016
39,162,usaid_frag_delta_drop_unfunded,+-2,0.006987970832204349,0.009537932743295223,0.47320516417162506,88,19,-0.011706377344654288,0.02568231900906299
39,162,usaid_frag_delta_drop_unfunded,+-3,-0.053029683872384735,0.006765669649112612,3.275276594307863e-7,124,19,-0.06629039638464546,-0.039768971360124014
39,162,usaid_frag_delta_drop_unfunded,+-4,-0.01959805950000871,0.010161760921701082,0.0697026558132049,156,19,-0.03951511090654283,3.189919065254114e-4
39,162,usaid_frag_delta_drop_unfunded,+-5,-0.010134250641214891,0.010317344082614862,0.3389940945251535,185,19,-0.03035624504314002,0.010087743760710238
39,162,usaid_frag_delta_drop_unfunded,all,0.001757363006871859,0.00847099438411585,0.8379823326547873,263,19,-0.014845785985995206,0.018360511999738923
40,163,usaid_frag_delta_drop_unfunded,+-2,0.14468268043959234,0.024254315060463362,1.2102599392089034e-5,88,19,0.09714422292108416,0.19222113795810053
40,163,usaid_frag_delta_drop_unfunded,+-3,0.07598896976106703,0.02204083295165761,0.0028717004689880693,124,19,0.032788937175818114,0.11918900234631595
40,163,usaid_frag_delta_drop_unfunded,+-4,0.06548857675789332,0.018260884375724207,0.002110653454039868,156,19,0.02969724338147388,0.10127991013431277
40,163,usaid_frag_delta_drop_unfunded,+-5,0.01710927265267852,0.014669879394597421,0.25871975674556424,185,19,-0.011643690960732422,0.045862236266089464
40,163,usaid_frag_delta_drop_unfunded,all,0.011981227576513265,0.011360818111365587,0.30555481489086755,263,19,-0.010285975921763287,0.034248431074789816
41,164,usaid_frag_delta_drop_unfunded,+-2,0.20569392428478464,0.021980910737571645,2.4553801218049166e-8,88,19,0.16261133923914423,0.24877650933042506
41,164,usaid_frag_delta_drop_unfunded,+-3,0.2013326292391083,0.01955435994193832,5.689798171446762e-9,124,19,0.1630060837529092,0.2396591747253074
41,164,usaid_frag_delta_drop_unfunded,+-4,0.17733821358113855,0.018240204060048525,1.3749844272155975e-8,156,19,0.14158741362344343,0.21308901353883367
41,164,usaid_frag_delta_drop_unfunded,+-5,0.1534902247010107,0.01523780572986599,7.984402780402045e-9,185,19,0.12362412547047336,0.18335632393154805
41,164,usaid_frag_delta_drop_unfunded,all,0.13420608464075262,0.013174523180911857,6.712452397609252e-9,263,19,0.10838401920616539,0.16002815007533985
42,165,usaid_frag_delta_drop_unfunded,+-2,0.2338165587552574,0.015777667125232982,1.5782666919751953e-11,88,19,0.20289233118980074,0.264740786320714
42,165,usaid_frag_delta_drop_unfunded,+-3,0.13619584797883302,0.016110717487889316,1.1073183020140569e-7,124,19,0.10461884170256996,0.16777285425509608
42,165,usaid_frag_delta_drop_unfunded,+-4,0.08898288680692877,0.012326178974155397,1.0248701658525438e-6,156,19,0.06482357601758419,0.11314219759627335
42,165,usaid_frag_delta_drop_unfunded,+-5,0.06820843996362362,0.010475663068485483,4.024890356272091e-6,185,19,0.04767614034939208,0.08874073957785517
42,165,usaid_frag_delta_drop_unfunded,all,0.043557873447256173,0.008933851212046616,1.2161573543754452e-4,263,19,0.026047525071644807,0.061068221822867544
43,166,usaid_frag_delta_drop_unfunded,+-2,-0.021386165603679865,0.02435066053157882,0.39137658753176086,88,19,-0.06911346024557435,0.02634112903821462
43,166,usaid_frag_delta_drop_unfunded,+-3,-0.024740110165897087,0.024186040030429297,0.319902848218865,124,19,-0.0721447486255385,0.022664528293744334
43,166,usaid_frag_delta_drop_unfunded,+-4,-0.007855040934205275,0.022174652803566362,0.7272785037263325,156,19,-0.051317360429195345,0.03560727856078479
43,166,usaid_frag_delta_drop_unfunded,+-5,-0.035079777815847334,0.01859546120974009,0.07547105652774772,185,19,-0.07152688178693792,0.001367326155243244
43,166,usaid_frag_delta_drop_unfunded,all,-0.022373665148839886,0.015818969106366647,0.17432209160431447,263,19,-0.05337884459731851,0.00863151429963874
44,167,usaid_frag_delta_drop_unfunded,+-2,0.04969897188433371,0.0168903264195,0.00870791696375887,88,19,0.016593932102113712,0.08280401166655371
44,167,usaid_frag_delta_drop_unfunded,+-3,0.08664015918222574,0.0161570053118577,4.266435728938852e-5,124,19,0.05497242877098465,0.11830788959346683
44,167,usaid_frag_delta_drop_unfunded,+-4,0.07915751959360605,0.012761750529364029,7.460687372555548e-6,156,19,0.054144488556052556,0.10417055063115954
44,167,usaid_frag_delta_drop_unfunded,+-5,0.08041149822184904,0.013460157029283756,1.1885924953861864e-5,185,19,0.05402959044445288,0.1067934059992452
44,167,usaid_frag_delta_drop_unfunded,all,0.04855620749816614,0.012779423571461723,0.0013126719137634005,263,19,0.02350853729810116,0.07360387769823111
45,168,usaid_frag_delta_drop_unfunded,+-2,0.1720854196927188,0.012106396009629601,3.159763842472806e-11,88,19,0.14835688351384477,0.1958139558715928
45,168,usaid_frag_delta_drop_unfunded,+-3,0.15359139939883443,0.01350404744864515,1.1900854328633832e-9,124,19,0.12712346639948993,0.18005933239817892
45,168,usaid_frag_delta_drop_unfunded,+-4,0.12967876958403898,0.013862207841608729,2.4672866498899947e-8,156,19,0.10250884221448588,0.1568486969535921
45,168,usaid_frag_delta_drop_unfunded,+-5,0.1064274967783001,0.012886506467733861,1.5526401340448383e-7,185,19,0.08116994410154174,0.13168504945505846
45,168,usaid_frag_delta_drop_unfunded,all,0.09684145380844736,0.012308491632055036,3.104244877267951e-7,263,19,0.07271681020961948,0.12096609740727524
46,169,usaid_frag_delta_drop_unfunded,+-2,0.13301757246229895,0.007235170020031144,4.099790019889814e-13,88,19,0.1188366392230379,0.14719850570155998
46,169,usaid_frag_delta_drop_unfunded,+-3,0.1482099833652197,0.013118518558962296,1.3238679300985106e-9,124,19,0.1224976869896536,0.1739222797407858
46,169,usaid_frag_delta_drop_unfunded,+-4,0.12478328406176037,0.013710217247534727,3.725964159163741e-8,156,19,0.0979112582565923,0.15165530986692843
46,169,usaid_frag_delta_drop_unfunded,+-5,0.11037728863097257,0.013004147180230791,1.0442320468996618e-7,185,19,0.08488916015772022,0.13586541710422492
46,169,usaid_frag_delta_drop_unfunded,all,0.11905384032135824,0.013025802492865769,3.498789546193962e-8,263,19,0.09352326743534134,0.14458441320737514
47,170,usaid_frag_delta_drop_unfunded,+-2,-0.09214855984432667,0.010094426658335931,3.563512923890472e-8,88,19,-0.1119336360946651,-0.07236348359398824
47,170,usaid_frag_delta_drop_unfunded,+-3,-0.015737429756446368,0.01268334273860604,0.2306107409716812,124,19,-0.04059678152411421,0.00912192201122147
47,170,usaid_frag_delta_drop_unfunded,+-4,-5.4789897418409e-4,0.012498731045603702,0.9655174753884919,156,19,-0.025045411823567346,0.023949613875199168
47,170,usaid_frag_delta_drop_unfunded,+-5,0.010308022756744657,0.011714959112995207,0.39050862973875333,185,19,-0.012653297104725951,0.033269342618215264
47,170,usaid_frag_delta_drop_unfunded,all,0.005567481651744623,0.010942950377968504,0.6170905798493498,263,19,-0.015880701089073645,0.02701566439256289
48,171,usaid_frag_delta_drop_unfunded,+-2,0.129421623739276,0.01437920723555642,4.399843275988888e-8,88,19,0.10123837755758541,0.15760486992096656
48,171,usaid_frag_delta_drop_unfunded,+-3,0.11696824948279189,0.017430954739760696,2.7199265939425463e-6,124,19,0.08280357819286092,0.15113292077272283
48,171,usaid_frag_delta_drop_unfunded,+-4,0.1095352868648236,0.01496876619723202,8.516932339697444e-7,156,19,0.08019650511824884,0.13887406861139837
48,171,usaid_frag_delta_drop_unfunded,+-5,0.10183775259969365,0.015436518836996984,3.395869149800039e-6,185,19,0.07158217567917956,0.13209332952020775
48,171,usaid_frag_delta_drop_unfunded,all,0.10076291562787543,0.014458335485271308,1.6480091220950756e-6,263,19,0.07242457807674366,0.1291012531790072
49,172,usaid_frag_delta_drop_unfunded,+-2,0.32728267595748256,0.01599342321254119,6.482897676654341e-14,88,19,0.2959355664609018,0.3586297854540633
49,172,usaid_frag_delta_drop_unfunded,+-3,0.19160761238510096,0.01622335976305459,6.516824937555759e-10,124,19,0.15980982724951395,0.22340539752068797
49,172,usaid_frag_delta_drop_unfunded,+-4,0.16547643006826768,0.016955002301178558,1.2967652633949561e-8,156,19,0.1322446255579577,0.19870823457857764
49,172,usaid_frag_delta_drop_unfunded,+-5,0.1502833365836809,0.01271150609964471,6.411296919724183e-10,185,19,0.12536878462837728,0.17519788853898452
49,172,usaid_frag_delta_drop_unfunded,all,0.1180086244123648,0.0115948253337053,6.8058020187928136e-9,263,19,0.09528276675830241,0.1407344820664272
50,173,usaid_frag_delta_drop_unfunded,+-2,0.235126844009774,0.014058628813583583,2.058983435867535e-12,88,19,0.20757193153515016,0.2626817564843978
50,173,usaid_frag_delta_drop_unfunded,+-3,0.2052315627495674,0.012974883781128356,5.2866997681072e-12,124,19,0.1798007905385558,0.23066233496057897
50,173,usaid_frag_delta_drop_unfunded,+-4,0.1885720256362271,0.017034711762661893,1.8284964798397795e-9,156,19,0.1551839905814098,0.2219600606910444
50,173,usaid_frag_delta_drop_unfunded,+-5,0.16408474993255015,0.015715981667642605,4.580902428306409e-9,185,19,0.13328142586397065,0.19488807400112965
50,173,usaid_frag_delta_drop_unfunded,all,0.12130513529104636,0.015198560377102993,2.533479453341518e-7,263,19,0.0915159569519245,0.15109431363016823
51,174,usaid_frag_delta_drop_unfunded,+-2,0.16257819568442225,0.009171826205304382,7.654795244694843e-13,88,19,0.14460141632202567,0.18055497504681883
51,174,usaid_frag_delta_drop_unfunded,+-3,0.1386845692874398,0.01323990555842958,4.353905952029803e-9,124,19,0.11273435439291782,0.16463478418196179
51,174,usaid_frag_delta_drop_unfunded,+-4,0.12595657318792677,0.01306473681474498,1.563046468241228e-8,156,19,0.10034968903102662,0.15156345734482693
51,174,usaid_frag_delta_drop_unfunded,+-5,0.11309039793388036,0.012963270578189195,6.986173600280216e-8,185,19,0.08768238760062953,0.13849840826713117
51,174,usaid_frag_delta_drop_unfunded,all,0.10482050206879767,0.010764256568268137,1.342057131626005e-8,263,19,0.08372255919499212,0.12591844494260324
52,175,usaid_frag_delta_drop_unfunded,+-2,0.2157600676870066,0.009055690530500808,4.601680961949576e-15,88,19,0.198010914247225,0.23350922112678818
52,175,usaid_frag_delta_drop_unfunded,+-3,0.21095950497341398,0.01463165782386268,2.494657143519116e-11,124,19,0.18228145563864312,0.23963755430818484
52,175,usaid_frag_delta_drop_unfunded,+-4,0.18593204976566474,0.015055763055951295,3.1742200399889486e-10,156,19,0.1564227541760002,0.21544134535532927
52,175,usaid_frag_delta_drop_unfunded,+-5,0.1468660746516361,0.012317213144283239,5.592306418530076e-10,185,19,0.12272433688884095,0.17100781241443125
52,175,usaid_frag_delta_drop_unfunded,all,0.09291040226512927,0.011787896711679435,3.027190744297196e-7,263,19,0.06980612471023757,0.11601467982002096
